,Year,Month,State,Basin,Field,Well,Environment,Installation,Oil (m³),Condensate oil (m³),Associated petroleum gas (Mm³),Non-associated petroleum gas (Mm³),Water (m³),Gas injection (Mm³),Secondary recovery water injection (m³),Wastewater injection (m³),CO2 injection (Mm³),Nitrogen injection (Mm³),Steam injection (t),Polymer injection (m³),Others fluids injection (m³)
141480,2019,1,SP,Santos,URUGUÁ,7-URG-12HP-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141481,2019,1,SP,Santos,URUGUÁ,7-URG-14HP-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,858.78,Nan,6647.45996,393.126,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141482,2019,1,SP,Santos,URUGUÁ,7-URG-16HPA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,1034.282,Nan,23551.63156,178.128,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141483,2019,1,SP,Santos,URUGUÁ,7-URG-17DA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,1189.294,Nan,22106.03956,185.337,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141484,2019,1,SP,Santos,URUGUÁ,7-URG-19D-RJS,Sea,FPSO CIDADE DE SANTOS,20606.789,Nan,2753.03929,Nan,10570.95,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141485,2019,1,SP,Santos,URUGUÁ,7-URG-6HP-RJS,Sea,FPSO CIDADE DE SANTOS,6836.487,Nan,1045.12532,Nan,8799.734,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141486,2019,1,SP,Santos,URUGUÁ,7-URG-8HP-RJS,Sea,FPSO CIDADE DE SANTOS,8754.567,Nan,1112.11407,Nan,8826.99,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141487,2019,1,SP,Santos,URUGUÁ,8-URG-20H-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,Nan,Nan,Nan,Nan,Nan,36098,Nan,Nan,Nan,Nan,Nan,Nan
141488,2019,1,SP,Santos,URUGUÁ,8-URG-22HPA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,Nan,Nan,Nan,Nan,Nan,47633,Nan,Nan,Nan,Nan,Nan,Nan
141587,2019,1,SP,Santos,BAÚNA,1-BRSA-607-SPS,Sea,FPSO CIDADE DE ITAJAÍ,19624.733,Nan,868.493,Nan,15109.308,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141588,2019,1,SP,Santos,BAÚNA,3-BRSA-1024-SPS,Sea,FPSO CIDADE DE ITAJAÍ,28503.506,Nan,810.53779,Nan,6816.802,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141589,2019,1,SP,Santos,BAÚNA,3-BRSA-694-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,Nan,82245.59,Nan,Nan,Nan,Nan,Nan,Nan
141590,2019,1,SP,Santos,BAÚNA,7-BAN-1-SPS,Sea,FPSO CIDADE DE ITAJAÍ,18856.819,Nan,968.35346,Nan,24996.245,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141591,2019,1,SP,Santos,BAÚNA,7-BAN-2-SPS,Sea,FPSO CIDADE DE ITAJAÍ,3210.336,Nan,176.40565,Nan,32860.83,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141592,2019,1,SP,Santos,BAÚNA,7-PRA-2-SPS,Sea,FPSO CIDADE DE ITAJAÍ,8578.54,Nan,281.25278,Nan,18062.885,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141593,2019,1,SP,Santos,BAÚNA,8-BAN-3-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,Nan,23812.59,Nan,Nan,Nan,Nan,Nan,Nan
141594,2019,1,SP,Santos,BAÚNA,9-BRSA-1016-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,855.918,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141595,2019,1,SP,Santos,BAÚNA,9-BRSA-974D-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,Nan,31718.36,Nan,Nan,Nan,Nan,Nan,Nan
141596,2019,1,SP,Santos,BAÚNA,9-BRSA-999-SPS,Sea,FPSO CIDADE DE ITAJAÍ,23937.246,Nan,1363.38957,Nan,12720.101,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141597,2019,1,SP,Santos,LAGOSTA,7-LAG-1HA-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2335.843,Nan,8607.41921,226.658,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141598,2019,1,SP,Santos,LAPA,3-BRSA-1101-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141599,2019,1,SP,Santos,LAPA,3-BRSA-861-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,54576.08,Nan,11336.61332,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141600,2019,1,SP,Santos,LAPA,7-LPA-1D-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141601,2019,1,SP,Santos,LAPA,8-LPA-2D-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,74501.08,Nan,22707.43931,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141602,2019,1,SP,Santos,LAPA,8-LPA-3-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141603,2019,1,SP,Santos,LAPA,9-BRSA-1192-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141604,2019,1,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,329.389,Nan,2286.03051,106.907,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141605,2019,1,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141606,2019,1,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,309.228,Nan,3661.90415,105.075,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141607,2019,1,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141608,2019,1,SP,Santos,MEXILHÃO,7-MXL-11HP-SPS,Sea,Plataforma de Mexilhão,Nan,2651.8,Nan,20887.3874,290.55,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141609,2019,1,SP,Santos,MEXILHÃO,7-MXL-13H-SPS,Sea,Plataforma de Mexilhão,Nan,1860.129,Nan,14300.41895,272.443,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141610,2019,1,SP,Santos,MEXILHÃO,7-MXL-17HPA-SPS,Sea,Plataforma de Mexilhão,Nan,5523.952,Nan,56020.94749,1325.23,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141611,2019,1,SP,Santos,MEXILHÃO,7-MXL-18HA-SPS,Sea,Plataforma de Mexilhão,Nan,6243.686,Nan,58203.32326,1161.337,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141612,2019,1,SP,Santos,MEXILHÃO,7-MXL-7HP-SPS,Sea,Plataforma de Mexilhão,Nan,2191.394,Nan,18153.49129,263.502,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141613,2019,1,SP,Santos,MEXILHÃO,7-MXL-9HP-SPS,Sea,Plataforma de Mexilhão,Nan,3331.496,Nan,25448.21718,396.294,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141614,2019,1,SP,Santos,MEXILHÃO,9-MXL-2HP-SPS,Sea,Plataforma de Mexilhão,Nan,2338.243,Nan,20030.66333,196.841,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141615,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,3-BRSA-788-SPS,Sea,FPSO CIDADE DE ILHA BELA,301.73411,Nan,87.82964,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141616,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,3-BRSA-923A-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,37.44979,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141617,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-1-SPS,Sea,FPSO CIDADE DE SÃO PAULO,310.50232,Nan,66.69487,Nan,1.72474,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141618,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-14D-SPS,Sea,FPSO CIDADE DE ILHA BELA,328.61978,Nan,111.51133,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141619,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-15D-SPS,Sea,FPSO CIDADE DE ILHA BELA,0.00581,Nan,0.00119,Nan,0.00053,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141620,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-16D-SPS,Sea,FPSO CIDADE DE ILHA BELA,106.69951,Nan,32.8368,Nan,10.50362,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141621,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-17-SPS,Sea,FPSO CIDADE DE ILHA BELA,424.18739,Nan,95.89042,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141622,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-2D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,283.37463,Nan,61.44102,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141623,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-3-SPS,Sea,FPSO CIDADE DE SÃO PAULO,133.67913,Nan,65.23852,Nan,0.12299,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141624,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-4D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,258.22921,Nan,55.58004,Nan,5.34062,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141625,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-6-SPS,Sea,FPSO CIDADE DE ILHA BELA,10.28975,Nan,1.96757,Nan,2.13177,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141626,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-7D-SPS,Sea,FPSO CIDADE DE ILHA BELA,328.95095,Nan,71.80754,Nan,37.26572,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141627,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-8-SPS,Sea,FPSO CIDADE DE ILHA BELA,315.26498,Nan,69.83061,Nan,1.48419,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141628,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-10-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,517.81553,Nan,Nan,Nan,Nan,Nan,Nan
141629,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-11-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,267.20597,Nan,Nan,Nan,Nan,Nan,Nan
141630,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-12DA-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,413.16483,Nan,Nan,Nan,Nan,Nan,Nan
141631,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-13-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,101.22436,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141632,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-19D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,392.69697,Nan,Nan,Nan,Nan,Nan,Nan
141633,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-21D-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,535.40965,Nan,Nan,Nan,Nan,Nan,Nan
141634,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-23-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,598.03514,Nan,Nan,Nan,Nan,Nan,Nan
141635,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-24D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,251.06913,Nan,Nan,Nan,Nan,Nan,Nan
141636,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-9-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,93.37956,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141637,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,9-BRSA-1037-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,447.77704,Nan,Nan,Nan,Nan,Nan,Nan
141638,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,9-BRSA-1043-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,86.39617,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141639,2019,1,SP,Santos,NORDESTE DE SAPINHOÁ,9-BRSA-928-SPS,Sea,FPSO CIDADE DE SÃO PAULO,245.00222,Nan,61.03931,Nan,16.46347,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141640,2019,1,SP,Santos,NOROESTE DE SAPINHOA,3-BRSA-788-SPS,Sea,FPSO CIDADE DE ILHA BELA,1450.16146,Nan,422.11889,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141641,2019,1,SP,Santos,NOROESTE DE SAPINHOA,3-BRSA-923A-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,179.98819,Nan,Nan,67.04394,Nan,Nan,Nan,Nan
141642,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-1-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1492.30219,Nan,320.54322,Nan,8.29105,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141643,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-14D-SPS,Sea,FPSO CIDADE DE ILHA BELA,1579.37642,Nan,535.93514,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141644,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-15D-SPS,Sea,FPSO CIDADE DE ILHA BELA,0.02818,Nan,0.00592,Nan,0.0028,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141645,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-16D-SPS,Sea,FPSO CIDADE DE ILHA BELA,512.80883,Nan,157.81886,Nan,50.48353,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141646,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-17-SPS,Sea,FPSO CIDADE DE ILHA BELA,2038.68251,Nan,460.85975,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141647,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-2D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1361.92461,Nan,295.29289,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141648,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-3-SPS,Sea,FPSO CIDADE DE SÃO PAULO,642.47509,Nan,313.54367,Nan,0.59284,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141649,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-4D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1241.07338,Nan,267.12435,Nan,25.66964,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141650,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-6-SPS,Sea,FPSO CIDADE DE ILHA BELA,49.45374,Nan,9.45661,Nan,10.24582,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141651,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-7D-SPS,Sea,FPSO CIDADE DE ILHA BELA,1580.96842,Nan,345.11539,Nan,179.10438,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141652,2019,1,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-8-SPS,Sea,FPSO CIDADE DE ILHA BELA,1515.19208,Nan,335.61402,Nan,7.13516,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141653,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-10-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,2488.6668,Nan,Nan,Nan,Nan,Nan,Nan
141654,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-11-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,1284.21602,Nan,Nan,Nan,Nan,Nan,Nan
141655,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-12DA-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,1985.70702,Nan,Nan,Nan,Nan,Nan,Nan
141656,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-13-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,486.49443,Nan,Nan,193.36127,Nan,Nan,Nan,Nan
141657,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-19D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,1887.33625,Nan,Nan,Nan,Nan,Nan,Nan
141658,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-21D-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,2573.22615,Nan,Nan,Nan,Nan,Nan,Nan
141659,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-23-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,2874.20934,Nan,Nan,Nan,Nan,Nan,Nan
141660,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-24D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,1206.66121,Nan,Nan,Nan,Nan,Nan,Nan
141661,2019,1,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-9-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,448.79102,Nan,Nan,155.56017,Nan,Nan,Nan,Nan
141662,2019,1,SP,Santos,NOROESTE DE SAPINHOA,9-BRSA-1037-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,2152.05576,Nan,Nan,Nan,Nan,Nan,Nan
141663,2019,1,SP,Santos,NOROESTE DE SAPINHOA,9-BRSA-1043-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,415.22893,Nan,Nan,164.52331,Nan,Nan,Nan,Nan
141664,2019,1,SP,Santos,NOROESTE DE SAPINHOA,9-BRSA-928-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1177.50339,Nan,293.36201,Nan,79.12696,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141665,2019,1,SP,Santos,SAPINHOÁ,1-BRSA-594-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141666,2019,1,SP,Santos,SAPINHOÁ,3-BRSA-788-SPS,Sea,FPSO CIDADE DE ILHA BELA,110483.07902,Nan,32159.89553,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141667,2019,1,SP,Santos,SAPINHOÁ,3-BRSA-923A-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,13712.73362,Nan,Nan,5107.87984,Nan,Nan,Nan,Nan
141668,2019,1,SP,Santos,SAPINHOÁ,7-SPH-1-SPS,Sea,FPSO CIDADE DE SÃO PAULO,113693.6363,Nan,24421.16949,Nan,631.70935,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141669,2019,1,SP,Santos,SAPINHOÁ,7-SPH-14D-SPS,Sea,FPSO CIDADE DE ILHA BELA,120327.54204,Nan,40831.18446,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141670,2019,1,SP,Santos,SAPINHOÁ,7-SPH-15D-SPS,Sea,FPSO CIDADE DE ILHA BELA,2.15035,Nan,0.45504,Nan,0.21857,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141671,2019,1,SP,Santos,SAPINHOÁ,7-SPH-16D-SPS,Sea,FPSO CIDADE DE ILHA BELA,39069.25823,Nan,12023.74112,Nan,3846.22354,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141672,2019,1,SP,Santos,SAPINHOÁ,7-SPH-17-SPS,Sea,FPSO CIDADE DE ILHA BELA,155320.56129,Nan,35111.43521,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141673,2019,1,SP,Santos,SAPINHOÁ,7-SPH-2D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,103760.59661,Nan,22497.4342,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141674,2019,1,SP,Santos,SAPINHOÁ,7-SPH-3-SPS,Sea,FPSO CIDADE DE SÃO PAULO,48948.10325,Nan,23887.89408,Nan,45.20099,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141675,2019,1,SP,Santos,SAPINHOÁ,7-SPH-4D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,94553.33918,Nan,20351.36551,Nan,1955.73041,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141676,2019,1,SP,Santos,SAPINHOÁ,7-SPH-5-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141677,2019,1,SP,Santos,SAPINHOÁ,7-SPH-6-SPS,Sea,FPSO CIDADE DE ILHA BELA,3767.72685,Nan,720.47313,Nan,780.60195,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141678,2019,1,SP,Santos,SAPINHOÁ,7-SPH-7D-SPS,Sea,FPSO CIDADE DE ILHA BELA,120448.8193,Nan,26293.25168,Nan,13645.41487,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141679,2019,1,SP,Santos,SAPINHOÁ,7-SPH-8-SPS,Sea,FPSO CIDADE DE ILHA BELA,115437.54362,Nan,25569.37861,Nan,543.65456,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141680,2019,1,SP,Santos,SAPINHOÁ,8-SPH-10-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,189603.38449,Nan,Nan,Nan,Nan,Nan,Nan
141681,2019,1,SP,Santos,SAPINHOÁ,8-SPH-11-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,97840.23151,Nan,Nan,Nan,Nan,Nan,Nan
141682,2019,1,SP,Santos,SAPINHOÁ,8-SPH-12DA-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,151284.51654,Nan,Nan,Nan,Nan,Nan,Nan
141683,2019,1,SP,Santos,SAPINHOÁ,8-SPH-13-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,37064.43583,Nan,Nan,14731.59057,Nan,Nan,Nan,Nan
141684,2019,1,SP,Santos,SAPINHOÁ,8-SPH-19D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,143789.97873,Nan,Nan,Nan,Nan,Nan,Nan
141685,2019,1,SP,Santos,SAPINHOÁ,8-SPH-21D-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,196045.68099,Nan,Nan,Nan,Nan,Nan,Nan
141686,2019,1,SP,Santos,SAPINHOÁ,8-SPH-23-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,218976.59856,Nan,Nan,Nan,Nan,Nan,Nan
141687,2019,1,SP,Santos,SAPINHOÁ,8-SPH-24D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,91931.58138,Nan,Nan,Nan,Nan,Nan,Nan
141688,2019,1,SP,Santos,SAPINHOÁ,8-SPH-9-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,34191.93016,Nan,Nan,11851.64236,Nan,Nan,Nan,Nan
141689,2019,1,SP,Santos,SAPINHOÁ,9-BRSA-1037-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,163958.09732,Nan,Nan,Nan,Nan,Nan,Nan
141690,2019,1,SP,Santos,SAPINHOÁ,9-BRSA-1043-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,31634.96279,Nan,Nan,12534.52508,Nan,Nan,Nan,Nan
141691,2019,1,SP,Santos,SAPINHOÁ,9-BRSA-928-SPS,Sea,FPSO CIDADE DE SÃO PAULO,89710.15113,Nan,22350.32649,Nan,6028.46446,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141692,2019,1,SP,Santos,SUDOESTE DE SAPINHOÁ,3-BRSA-788-SPS,Sea,FPSO CIDADE DE ILHA BELA,2493.03918,Nan,725.68425,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
141693,2019,1,SP,Santos,SUDOESTE DE SAPINHOÁ,3-BRSA-923A-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,309.42618,Nan,Nan,115.25847,Nan,Nan,Nan,Nan
141694,2019,1,SP,Santos,SUDOESTE DE SAPINHOÁ,7-SPH-1-SPS,Sea,FPSO CIDADE DE SÃO PAULO,2565.48516,Nan,551.06073,Nan,14.25392,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
